system,intent_id,rep,complexity,ue_band,scenario,deployment_time_s,config_error_rate,resource_accuracy,interventions,intent_to_deploy_accuracy,policy_violation_rate,error
deepseek_r1_7b,N09,2,complex,200,bursty-headroom,27.179,0.0,0.8471,0,0,0.2,Topology has issues: Duplicate VNF name: oai-upf
deepseek_r1_7b,N09,3,complex,200,bursty-headroom,53.771,0.2,0.9391,1,0,0.2,
deepseek_r1_7b,N09,4,complex,200,bursty-headroom,24.788,0.25,0.7893,1,0,0.2,
deepseek_r1_7b,N10,0,complex,200,sinusoidal-autoscale,26.333,0.2,0.9234,0,0,0.2,
deepseek_r1_7b,N10,1,complex,200,sinusoidal-autoscale,26.982,0.2,0.9155,1,0,0.2,
deepseek_r1_7b,N10,2,complex,200,sinusoidal-autoscale,24.112,0.0,0.9201,1,0,0.2,
deepseek_r1_7b,N10,3,complex,200,sinusoidal-autoscale,70.959,0.2,0.9234,0,0,0.2,
deepseek_r1_7b,N10,4,complex,200,sinusoidal-autoscale,29.469,0.2,0.9155,1,0,0.2,Topology has issues: Connection references unknown VNF: oai-ueransim-gnb; Connection references unknown VNF: oai-ueransim-gnb; Connection references unknown VNF: oai-ue
deepseek_r1_7b,N11,0,complex,500,sinusoidal-autoscale,26.555,0.2,0.7875,0,0,0.2,
deepseek_r1_7b,N11,1,complex,500,sinusoidal-autoscale,55.588,0.0,0.7661,1,0,0.2,
deepseek_r1_7b,N11,2,complex,500,sinusoidal-autoscale,24.922,0.2,0.7949,0,0,0.2,
deepseek_r1_7b,N11,3,complex,500,sinusoidal-autoscale,37.001,0.2,0.7949,0,0,0.2,Topology has issues: Connection references unknown VNF: oai-ueransim-gnb
deepseek_r1_7b,N11,4,complex,500,sinusoidal-autoscale,47.991,0.0,0.7397,1,0,0.2,
